   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1000000048166629E+01   0.2894881096741995E-13   0.1215478336858459E-17  -0.3809259634509350E-18   0.6692392178348369E-19  -0.1322370152457847E-19  -0.9187362577317860E-20   0.8121407108478958E-11  -0.1153742756760894E-11  -0.1800009651586526E+00   0.2894881096741995E-13   0.1000000048005936E+01  -0.1688768663937161E-18  -0.1947813201288716E-20   0.3427100886078272E-17  -0.6962671665379158E-20  -0.2763861233824895E-18   0.2175008203462959E-12   0.6382931758757370E-13  -0.3432674219335354E-12   0.1215478336858459E-17  -0.1688768663937161E-18   0.1000000047998545E+01  -0.1974932653783701E-19   0.6077926065060183E-12  -0.2956061651574847E-18  -0.2713571050639220E-20   0.2318258422271054E-17   0.1571759007446556E-18   0.1601834309031643E-18  -0.3809259634509350E-18  -0.1947813201288716E-20  -0.1974932653783701E-19   0.1000000047998615E+01   0.6657929014856840E-21  -0.2933798684753272E-17   0.5937968443198872E-12  -0.3115916064018002E-19   0.3652662369953723E-18  -0.4008792929704203E-19   0.6692392178348369E-19   0.3427100886078272E-17   0.6077926065060183E-12   0.6657929014856840E-21   0.9999997899619424E+00  -0.1105297837563231E-19  -0.2332350516710610E-19  -0.8826913037507791E-19  -0.1026061377438313E-18   0.9225836329171066E-19  -0.1322370152457847E-19  -0.6962671665379158E-20  -0.2956061651574847E-18  -0.2933798684753272E-17  -0.1105297837563231E-19   0.9999997899914048E+00  -0.3413061467284819E-18  -0.1470516074018977E-19   0.1911862898974754E-19  -0.4791013028575338E-19  -0.9187362577317860E-20  -0.2763861233824895E-18  -0.2713571050639220E-20   0.5937968443198872E-12  -0.2332350516710610E-19  -0.3413061467284819E-18   0.9999997899619469E+00   0.1566677314694779E-19   0.5480720916968714E-20   0.1932352256562197E-20   0.8121407108478958E-11   0.2175008203462959E-12   0.2318258422271054E-17  -0.3115916064018002E-19  -0.8826913037507791E-19  -0.1470516074018977E-19   0.1566677314694779E-19   0.9999986148132632E+00   0.2592845643051289E-11  -0.2474756510828513E-13  -0.1153742756760894E-11   0.6382931758757370E-13   0.1571759007446556E-18   0.3652662369953723E-18  -0.1026061377438313E-18   0.1911862898974754E-19   0.5480720916968714E-20   0.2592845643051289E-11   0.9999986148006222E+00  -0.1572440094799177E-13  -0.1800009651586526E+00  -0.3432674219335354E-12   0.1601834309031643E-18  -0.4008792929704203E-19   0.9225836329171066E-19  -0.4791013028575338E-19   0.1932352256562197E-20  -0.2474756510828513E-13  -0.1572440094799177E-13   0.9914808596983739E+00
   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -0.1357750058174133E+01  -0.1357750058174133E+01   0.1357750058174133E+01   0.3556262680941533E+00  -0.2397754703821491E+00  -0.2397754703886484E+00   0.2397754703888005E+00   0.1176128677418938E+00  -0.1176128677422558E+00  -0.1176128677419940E+00   0.7122297681454816E-11  -0.1027477119536589E-11  -0.2987929334837225E-01   0.2397755101906457E+00   0.4674852790900649E+00  -0.1239339321757095E+00   0.1239339321759071E+00  -0.2283893964140860E+00  -0.3191035290024911E-01   0.2283893964146497E+00  -0.2602997493182953E+00   0.1502841303387810E+00  -0.7800693218660841E-01   0.2397755101984823E+00  -0.1239339321761253E+00   0.4674852790891080E+00   0.1239339321761867E+00  -0.2283893963910466E+00   0.2283893964149014E+00  -0.3191035290027251E-01   0.2602997493143456E+00   0.1502841303372940E+00  -0.7800693218353345E-01  -0.2397755101983050E+00   0.1239339321759756E+00   0.1239339321761686E+00   0.4674852790891058E+00  -0.3191035290026741E-01  -0.2283893964143831E+00  -0.2283893963910383E+00  -0.1181323830617868E-12   0.3005682606736144E+00   0.7800693218337663E-01   0.1176128904556720E+00   0.2283893961587219E+00   0.2283893961360824E+00   0.3191035315797238E-01   0.6999629522018169E+00   0.7377839411555774E-01   0.7377839411589457E-01   0.3367998154674146E-13   0.9808443329952372E-01  -0.3538783414823155E-01  -0.1176128904558736E+00   0.3191035315799975E-01  -0.2283893961584753E+00   0.2283893961590547E+00   0.7377839411610562E-01   0.6999629522199903E+00  -0.7377839411611638E-01  -0.8494361095298127E-01   0.4904221664965736E-01   0.3538783414821921E-01  -0.1176128904555607E+00  -0.2283893961581685E+00   0.3191035315796704E-01   0.2283893961360794E+00   0.7377839411589487E-01  -0.7377839411553481E-01   0.6999629522017878E+00   0.8494361095294696E-01   0.4904221664935522E-01   0.3538783414822941E-01   0.7339780185191397E-11   0.2602997493129133E+00  -0.2602997493128469E+00   0.1354667401745170E-12  -0.1311375866838022E-12  -0.8494354409158934E-01   0.8494354409161364E-01   0.6887963535613036E+00   0.1693430768875959E-11  -0.2073341498487480E-13  -0.1071182614934506E-11  -0.1502841303356858E+00  -0.1502841303352395E+00  -0.3005682606706125E+00   0.9808435609401965E-01   0.4904217804721700E-01   0.4904217804747443E-01   0.1759553548870418E-11   0.6887963535570282E+00   0.1365834528810339E-13  -0.2987930476605299E-01   0.7800693341660607E-01   0.7800693341188306E-01  -0.7800693341204647E-01  -0.3539195190957570E-01   0.3539195190957271E-01   0.3539195190957776E-01  -0.5200700980978468E-14   0.5045443229878543E-14   0.8709120519621145E+00
   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -0.1357750058174133E+01   0.1357750058174133E+01  -0.1357750058174133E+01   0.3556262680941476E+00  -0.2397754703821440E+00   0.2397754703889491E+00  -0.2397754703888013E+00  -0.1176128677421107E+00  -0.1176128677422774E+00   0.1176128677420052E+00   0.7097981845638600E-11  -0.1033777133760859E-11  -0.2987929334837760E-01   0.2397755101906565E+00   0.4674852790900551E+00   0.1239339321761048E+00  -0.1239339321759105E+00   0.2283893964152389E+00  -0.3191035290024621E-01  -0.2283893964146581E+00  -0.2602997493182170E+00   0.1502841303388001E+00  -0.7800693218660387E-01  -0.2397755101981288E+00   0.1239339321758443E+00   0.4674852790891185E+00   0.1239339321761642E+00  -0.2283893963910536E+00  -0.2283893964149089E+00  -0.3191035290026435E-01  -0.2602997493154507E+00  -0.1502841303371437E+00   0.7800693218322179E-01   0.2397755101983068E+00  -0.1239339321759880E+00   0.1239339321761841E+00   0.4674852790891045E+00  -0.3191035290026955E-01   0.2283893964154236E+00  -0.2283893963910547E+00   0.1184600192968424E-12  -0.3005682606736022E+00  -0.7800693218337793E-01  -0.1176128904554472E+00  -0.2283893961576218E+00   0.2283893961360866E+00   0.3191035315796742E-01   0.6999629522020077E+00  -0.7377839411555093E-01   0.7377839411588019E-01   0.9065204099531488E-14  -0.9808443329940969E-01   0.3538783414822388E-01  -0.1176128904558596E+00   0.3191035315799372E-01   0.2283893961584860E+00  -0.2283893961579069E+00  -0.7377839411609244E-01   0.6999629522200509E+00   0.7377839411608628E-01  -0.8494361095298029E-01   0.4904221664965497E-01   0.3538783414821807E-01   0.1176128904555550E+00   0.2283893961581679E+00   0.3191035315797348E-01   0.2283893961360686E+00   0.7377839411587922E-01   0.7377839411557886E-01   0.6999629522020485E+00  -0.8494361095294457E-01  -0.4904221664935722E-01  -0.3538783414822685E-01   0.7364063928610697E-11   0.2602997493130041E+00   0.2602997493116882E+00  -0.1417195561780743E-12   0.1032438430538171E-12  -0.8494354409159048E-01  -0.8494354409161775E-01   0.6887963535614141E+00   0.1655728180428861E-11  -0.2235971824360306E-13  -0.1065692648813504E-11  -0.1502841303356389E+00   0.1502841303353955E+00   0.3005682606706133E+00  -0.9808435609409095E-01   0.4904217804721828E-01  -0.4904217804748171E-01   0.1727177537276525E-11   0.6887963535572220E+00   0.9740472317609772E-14  -0.2987930476604993E-01   0.7800693341656936E-01  -0.7800693341221231E-01   0.7800693341204791E-01   0.3539195190957647E-01   0.3539195190956984E-01  -0.3539195190957579E-01  -0.4492066441041942E-14   0.3217478367067983E-14   0.8709120519621216E+00
   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1357750058174133E+01  -0.1357750058174133E+01  -0.1357750058174133E+01   0.3556262680942328E+00   0.2397754703822543E+00  -0.2397754703886449E+00  -0.2397754703887982E+00  -0.1176128677418947E+00   0.1176128677422778E+00  -0.1176128677420151E+00   0.7596841508548764E-11  -0.1094469879308398E-11  -0.2987929334827762E-01  -0.2397755101902124E+00   0.4674852790905314E+00   0.1239339321756853E+00   0.1239339321758801E+00  -0.2283893964141532E+00  -0.3191035290023954E-01  -0.2283893964147037E+00   0.2602997493188104E+00  -0.1502841303387593E+00   0.7800693218672090E-01   0.2397755101984695E+00   0.1239339321761483E+00   0.4674852790889667E+00  -0.1239339321761930E+00   0.2283893963935694E+00  -0.2283893964149329E+00  -0.3191035290027157E-01   0.2602997493144613E+00   0.1502841303373111E+00  -0.7800693218354383E-01   0.2397755101982855E+00   0.1239339321759789E+00  -0.1239339321761713E+00   0.4674852790889869E+00  -0.3191035290026575E-01  -0.2283893964144170E+00   0.2283893963935603E+00   0.1052072687078053E-12  -0.3005682606736785E+00  -0.7800693218338509E-01  -0.1176128904556529E+00   0.2283893961587130E+00  -0.2283893961356693E+00   0.3191035315796565E-01   0.6999629522003137E+00   0.7377839411569952E-01  -0.7377839411589095E-01  -0.2759143824873633E-12  -0.9808443329970191E-01   0.3538783414821586E-01   0.1176128904558368E+00   0.3191035315799118E-01   0.2283893961584556E+00   0.2283893961590348E+00   0.7377839411620669E-01   0.6999629522201276E+00   0.7377839411622700E-01   0.8494361095298704E-01  -0.4904221664964194E-01  -0.3538783414820800E-01  -0.1176128904555474E+00   0.2283893961581785E+00   0.3191035315796218E-01  -0.2283893961356989E+00  -0.7377839411589175E-01   0.7377839411568694E-01   0.6999629522002780E+00   0.8494361095291753E-01   0.4904221664946751E-01   0.3538783414821397E-01   0.7114522627558099E-11  -0.2602997493125161E+00  -0.2602997493127287E+00  -0.1864363891904031E-12   0.1372815706598973E-12   0.8494354409160484E-01   0.8494354409159523E-01   0.6887963535607364E+00   0.1694776697452882E-11  -0.2010544508657119E-14  -0.1083615626664107E-11   0.1502841303356920E+00  -0.1502841303352941E+00   0.3005682606706464E+00  -0.9808435609401495E-01  -0.4904217804721964E-01   0.4904217804738499E-01   0.1720420897757813E-11   0.6887963535570902E+00   0.9037909309839165E-15  -0.2987930476600811E-01  -0.7800693341682655E-01   0.7800693341191187E-01   0.7800693341207038E-01   0.3539195190958740E-01  -0.3539195190957589E-01   0.3539195190958570E-01   0.5641320743876577E-14  -0.4531097719251420E-14   0.8709120519620100E+00
   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1357750058174133E+01   0.1357750058174133E+01   0.1357750058174133E+01   0.3556262680942355E+00   0.2397754703822477E+00   0.2397754703889535E+00   0.2397754703888003E+00   0.1176128677421375E+00   0.1176128677422972E+00   0.1176128677420148E+00   0.7582349967404703E-11  -0.1114700326137834E-11  -0.2987929334828297E-01  -0.2397755101902204E+00   0.4674852790905271E+00  -0.1239339321760799E+00  -0.1239339321758846E+00   0.2283893964152760E+00  -0.3191035290024846E-01   0.2283893964147198E+00   0.2602997493187229E+00  -0.1502841303387975E+00   0.7800693218671897E-01  -0.2397755101981106E+00  -0.1239339321758101E+00   0.4674852790889858E+00  -0.1239339321761757E+00   0.2283893963935596E+00   0.2283893964149497E+00  -0.3191035290026240E-01  -0.2602997493155570E+00  -0.1502841303371550E+00   0.7800693218323419E-01  -0.2397755101982873E+00  -0.1239339321759886E+00  -0.1239339321761969E+00   0.4674852790889811E+00  -0.3191035290026840E-01   0.2283893964154583E+00   0.2283893963935759E+00  -0.1041570731611466E-12   0.3005682606736578E+00   0.7800693218339211E-01   0.1176128904554325E+00  -0.2283893961576535E+00  -0.2283893961357003E+00   0.3191035315795932E-01   0.6999629522005343E+00  -0.7377839411571090E-01  -0.7377839411587712E-01   0.2435576696921404E-12   0.9808443329960302E-01  -0.3538783414821232E-01   0.1176128904558167E+00   0.3191035315798228E-01  -0.2283893961584673E+00  -0.2283893961578988E+00  -0.7377839411620121E-01   0.6999629522201471E+00  -0.7377839411618360E-01   0.8494361095298414E-01  -0.4904221664963775E-01  -0.3538783414820649E-01   0.1176128904555408E+00  -0.2283893961581873E+00   0.3191035315796521E-01  -0.2283893961356811E+00  -0.7377839411587582E-01  -0.7377839411572594E-01   0.6999629522005532E+00  -0.8494361095292265E-01  -0.4904221664949141E-01  -0.3538783414821247E-01   0.7137152790256871E-11  -0.2602997493125967E+00   0.2602997493115796E+00   0.1920866682606089E-12  -0.1075073732294263E-12   0.8494354409160577E-01  -0.8494354409159249E-01   0.6887963535607815E+00   0.1653883193591943E-11  -0.8147996166663063E-14  -0.1077411249119345E-11   0.1502841303356523E+00   0.1502841303354520E+00  -0.3005682606706393E+00   0.9808435609410310E-01  -0.4904217804721790E-01  -0.4904217804738190E-01   0.1700581299043935E-11   0.6887963535573172E+00  -0.3835473605384720E-14  -0.2987930476600252E-01  -0.7800693341679116E-01  -0.7800693341224325E-01  -0.7800693341208240E-01  -0.3539195190958345E-01  -0.3539195190957951E-01  -0.3539195190958470E-01   0.2491062911502695E-14  -0.4227521110955479E-14   0.8709120519620366E+00
   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -0.2715500116348267E+01  -0.2715500116348267E+01   0.0000000000000000E+00   0.1664448125930170E+00  -0.2894037022955382E+00  -0.2894037023036335E+00  -0.7473457785765863E-19   0.3159951613326186E+00  -0.7363039986758275E-19  -0.7374188901588145E-19   0.5980827463829067E-11  -0.1824398914608946E+00   0.3705350994967799E-01   0.2894037063060464E+00   0.9649743149843119E-01  -0.2746340677164418E+00   0.2390162390504524E-18  -0.1709495316862681E+00   0.1127810183481876E-18  -0.7217209495838809E-19  -0.3741390823218476E+00   0.9869775814202768E-01  -0.6321767711739155E-01   0.2894037063146813E+00  -0.2746340677171767E+00   0.9649743149925842E-01   0.2026002144130852E-18  -0.1709495316707494E+00  -0.1116117454457885E-19   0.6004468527742405E-19   0.3741390823246664E+00   0.9869775813813250E-01  -0.6321767711300096E-01  -0.3593935534053369E-19  -0.8184385574903132E-19  -0.9261871906369268E-19   0.3711314991975131E+00  -0.1358362300213144E-18  -0.3741390823256795E+00  -0.3741390822881165E+00   0.8414482433435148E-20  -0.2795678890842405E-19   0.1660877103436708E-19   0.3159951656080850E+00   0.1709495319606439E+00   0.1709495319459970E+00   0.4488401293287350E-19   0.2946791646954273E+00   0.8869462397320147E-20   0.1068783301212972E-18   0.2183934456889691E-12   0.2204800446154807E+00  -0.9454444650302288E-01  -0.8854015882490324E-19   0.1237758245029435E-18  -0.7066122624481958E-19   0.3741390823269360E+00  -0.1814875577928876E-19   0.4271708809313988E+00  -0.2493907038905878E+00  -0.1166030845374195E-18  -0.1141978038372492E-18  -0.4122046001692043E-19  -0.1059720808391752E-18  -0.5377902119165961E-19   0.2996665573998343E-19   0.3741390822878370E+00  -0.7512661659303838E-19  -0.2493907038855584E+00   0.4271708809209376E+00   0.1697946770263827E-18  -0.5233469709040984E-19  -0.1506426382602466E-19   0.7421234312487859E-11   0.3741390822874548E+00  -0.3741390822999600E+00   0.4096568091615604E-20  -0.7500162871407895E-12   0.6722799111742885E-19  -0.4218392939269251E-19   0.1777777797770806E+00   0.1700041691622689E-11  -0.1847220293393903E-13  -0.1824398939283179E+00  -0.9869775828481349E-01  -0.9869775828284703E-01   0.7062829323171772E-20   0.2204796672238621E+00  -0.6701569511078610E-20  -0.7815235458068789E-20   0.1727514615731951E-11   0.5492660613799100E+00   0.5457531805161099E-01   0.3705350994267240E-01   0.6321767859935824E-01   0.6321767859104561E-01  -0.6223142788826094E-19  -0.9456347748310980E-01   0.1514472983887661E-19  -0.9887326356116932E-21  -0.4144688064977586E-14   0.5454130702952281E-01   0.7517583351684067E+00
   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -0.2715500116348267E+01   0.0000000000000000E+00   0.2715500116348267E+01   0.1664448125930238E+00  -0.2894037022955277E+00  -0.5211392073922413E-16   0.2894037023038472E+00  -0.2296825119487227E-16   0.1146394628373973E-15  -0.3159951613329711E+00   0.1579975806721856E+00   0.9121994572827637E-01   0.3705350994967612E-01   0.2894037063060507E+00   0.9649743149844207E-01  -0.7226966838505043E-17   0.2746340677168301E+00   0.3090689250988915E-16   0.1625894512820971E-15   0.1709495316865792E+00  -0.2725443070136914E+00   0.2746650707754634E+00  -0.6321767711738545E-01   0.1100312978379731E-16  -0.1817453400448609E-16   0.3711314991975174E+00   0.2485118492068042E-15  -0.3741390822881390E+00   0.3741390823267028E+00  -0.1921449393137792E-15  -0.1179273248752884E-16   0.4093830934020851E-16  -0.1443856662405287E-17  -0.2894037063145107E+00   0.2746340677168232E+00   0.1962265704787679E-15   0.9649743149925798E-01  -0.1530224312991930E-15   0.2179744469716010E-16  -0.1709495316707419E+00  -0.1015947753209061E+00   0.3733628289111157E+00   0.6321767711275189E-01   0.2487732541676198E-16   0.1079042687396862E-15   0.3741390822878141E+00   0.8569009486934002E-16   0.4271708809211684E+00   0.2493907038856378E+00  -0.2788070925804782E-16  -0.1244602298239666E-16   0.3903677773202380E-17   0.4145226095080434E-18   0.1536359951043535E-15  -0.1039176387383226E-15  -0.3741390823258928E+00   0.5871088074011088E-16   0.2493907038905113E+00   0.4271708809314411E+00  -0.1125681108400340E-16   0.8491215113521329E-17  -0.7758695688386034E-16   0.9623149312096567E-17  -0.3159951656077621E+00  -0.1709495319602555E+00   0.1810893087950727E-15   0.1709495319460365E+00   0.7263654414898773E-17   0.3776905505079161E-16   0.2946791646955157E+00   0.1909413196637291E+00   0.1102400223064334E+00   0.9454444650302184E-01   0.1579975828097572E+00   0.2725443071203715E+00   0.2105810864910436E-17   0.1015947751807266E+00   0.2797379948751596E-18  -0.2640299948917856E-16   0.1909409928352147E+00   0.4563939909811839E+00   0.1608591445429651E+00  -0.4726361185230815E-01   0.9121994696176161E-01  -0.2746650706756410E+00   0.7161078710216341E-16  -0.3733628289600487E+00  -0.3399877624424802E-17   0.3914620835713546E-17   0.1102398336136746E+00   0.1608591445437536E+00   0.2706498501789056E+00  -0.2728765902579729E-01   0.3705350994266881E-01   0.6321767859933289E-01   0.3571235541436970E-17  -0.6321767859132187E-01  -0.6153911910907170E-17  -0.2042431686032932E-17   0.9456347748310311E-01  -0.4723415744315603E-01  -0.2727065351475916E-01   0.7517583351684071E+00
   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -0.2715500116348267E+01   0.2715500116348267E+01   0.1664448125934087E+00   0.2977324746891393E-13  -0.2894037023037571E+00   0.2894037023039587E+00  -0.3364604466972740E-14  -0.3159951613346913E+00   0.2254584715267123E-14  -0.1579975806604791E+00   0.9121994572862470E-01   0.3705350994813247E-01   0.3991484409720106E-13   0.3711314992000924E+00  -0.5027849655335004E-13   0.4735982157056675E-13  -0.3741390823256127E+00   0.4651744380637554E-13   0.3741390823265565E+00   0.6777600860946034E-12  -0.1050086832097500E-12  -0.6716591970372821E-13   0.2894037063147261E+00   0.3865530293549907E-13   0.9649743149976020E-01   0.2746340677179762E+00   0.3776637172209132E-13   0.1709495316869103E+00  -0.7279172198344792E-14   0.2725443070073049E+00   0.2746650707745866E+00  -0.6321767711282211E-01  -0.2894037063145194E+00  -0.3576091956331218E-13   0.2746340677179444E+00   0.9649743149976077E-01   0.1104079686564623E-13  -0.1709495316865210E+00   0.3676374146940436E-13   0.1015947753199064E+00   0.3733628289115621E+00   0.6321767711260985E-01   0.1969268914355560E-13   0.3741390823261816E+00   0.2031810181358357E-13   0.1234000105379127E-13   0.4271708809220972E+00  -0.9381693555701731E-13   0.2493907038885400E+00  -0.4375850810173221E-13  -0.2682526781001143E-12  -0.1007961075716324E-13  -0.3159951656095991E+00   0.7123081043587131E-13  -0.1709495319609609E+00   0.1709495319613311E+00  -0.1118626201325641E-12   0.2946791647008108E+00   0.1130090893910682E-12  -0.1909413196640756E+00   0.1102400223074887E+00   0.9454444650300818E-01  -0.1214901373312388E-13  -0.3741390823252681E+00   0.2001634903927663E-13   0.1599694639838593E-13   0.2493907038885528E+00   0.1046282946891818E-12   0.4271708809220798E+00   0.1033311890913380E-12  -0.1925276344599824E-12   0.5652704866687674E-14  -0.1579975827971380E+00   0.6083423178656548E-12  -0.2725443071207039E+00  -0.1015947751795594E+00   0.6407455946030871E-13  -0.1909409928351691E+00   0.2471194906691898E-13   0.4563939909801626E+00  -0.1608591445394299E+00   0.4726361185229968E-01   0.9121994696226614E-01  -0.1004086920657337E-12  -0.2746650706781666E+00  -0.3733628289607905E+00  -0.1556362460783389E-12   0.1102398336127446E+00  -0.3249424384080268E-13  -0.1608591445391922E+00   0.2706498501789406E+00  -0.2728765902580290E-01   0.3705350994100996E-01  -0.9540166813276022E-13   0.6321767859189320E-01  -0.6321767859212588E-01  -0.7595920420433444E-15   0.9456347748305120E-01  -0.6071532165918825E-15   0.4723415744318095E-01  -0.2727065351476311E-01   0.7517583351683688E+00
   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.1000000048166629E+01   0.2894881096741995E-13   0.1215478336858459E-17  -0.3809259634509350E-18   0.6692392178348369E-19  -0.1322370152457847E-19  -0.9187362577317860E-20   0.8121407108478958E-11  -0.1153742756760894E-11  -0.1800009651586526E+00   0.2894881096741995E-13   0.1000000048005936E+01  -0.1688768663937161E-18  -0.1947813201288716E-20   0.3427100886078272E-17  -0.6962671665379158E-20  -0.2763861233824895E-18   0.2175008203462959E-12   0.6382931758757370E-13  -0.3432674219335354E-12   0.1215478336858459E-17  -0.1688768663937161E-18   0.1000000047998545E+01  -0.1974932653783701E-19   0.6077926065060183E-12  -0.2956061651574847E-18  -0.2713571050639220E-20   0.2318258422271054E-17   0.1571759007446556E-18   0.1601834309031643E-18  -0.3809259634509350E-18  -0.1947813201288716E-20  -0.1974932653783701E-19   0.1000000047998615E+01   0.6657929014856840E-21  -0.2933798684753272E-17   0.5937968443198872E-12  -0.3115916064018002E-19   0.3652662369953723E-18  -0.4008792929704203E-19   0.6692392178348369E-19   0.3427100886078272E-17   0.6077926065060183E-12   0.6657929014856840E-21   0.9999997899619424E+00  -0.1105297837563231E-19  -0.2332350516710610E-19  -0.8826913037507791E-19  -0.1026061377438313E-18   0.9225836329171066E-19  -0.1322370152457847E-19  -0.6962671665379158E-20  -0.2956061651574847E-18  -0.2933798684753272E-17  -0.1105297837563231E-19   0.9999997899914048E+00  -0.3413061467284819E-18  -0.1470516074018977E-19   0.1911862898974754E-19  -0.4791013028575338E-19  -0.9187362577317860E-20  -0.2763861233824895E-18  -0.2713571050639220E-20   0.5937968443198872E-12  -0.2332350516710610E-19  -0.3413061467284819E-18   0.9999997899619469E+00   0.1566677314694779E-19   0.5480720916968714E-20   0.1932352256562197E-20   0.8121407108478958E-11   0.2175008203462959E-12   0.2318258422271054E-17  -0.3115916064018002E-19  -0.8826913037507791E-19  -0.1470516074018977E-19   0.1566677314694779E-19   0.9999986148132632E+00   0.2592845643051289E-11  -0.2474756510828513E-13  -0.1153742756760894E-11   0.6382931758757370E-13   0.1571759007446556E-18   0.3652662369953723E-18  -0.1026061377438313E-18   0.1911862898974754E-19   0.5480720916968714E-20   0.2592845643051289E-11   0.9999986148006222E+00  -0.1572440094799177E-13  -0.1800009651586526E+00  -0.3432674219335354E-12   0.1601834309031643E-18  -0.4008792929704203E-19   0.9225836329171066E-19  -0.4791013028575338E-19   0.1932352256562197E-20  -0.2474756510828513E-13  -0.1572440094799177E-13   0.9914808596983739E+00
   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -0.2715500116348267E+01   0.0000000000000000E+00  -0.2715500116348267E+01   0.1664448125930234E+00  -0.2894037022955279E+00   0.5250242411390771E-16  -0.2894037023038469E+00   0.2174449437555234E-16   0.1133593970839719E-15   0.3159951613329699E+00   0.1579975806721856E+00   0.9121994572827635E-01   0.3705350994967605E-01   0.2894037063060507E+00   0.9649743149844228E-01   0.8324504474433589E-17  -0.2746340677168301E+00  -0.3175581410839342E-16   0.1643960932145148E-15  -0.1709495316865784E+00  -0.2725443070136913E+00   0.2746650707754635E+00  -0.6321767711738552E-01  -0.1102351770465267E-16   0.2073503959997256E-16   0.3711314991975170E+00   0.2479364878353157E-15  -0.3741390822881386E+00  -0.3741390823267015E+00  -0.1931121743651734E-15   0.1189758211505570E-16  -0.3983374557882379E-16   0.1119975309254382E-17   0.2894037063145111E+00  -0.2746340677168237E+00   0.1976254520790358E-15   0.9649743149925788E-01  -0.1528700184183884E-15  -0.2397162663805927E-16  -0.1709495316707421E+00   0.1015947753209066E+00  -0.3733628289111148E+00  -0.6321767711275196E-01  -0.2477941561451284E-16  -0.1065978019680010E-15   0.3741390822878145E+00   0.8595016802904904E-16   0.4271708809211681E+00  -0.2493907038856377E+00  -0.2726213579049435E-16   0.1123080850041640E-16  -0.6163420261401490E-17  -0.3675038420883206E-18   0.1529670942758696E-15  -0.1037913780285823E-15   0.3741390823258945E+00  -0.5829520798805441E-16  -0.2493907038905109E+00   0.4271708809314408E+00   0.1330287976279667E-16   0.8322883543956926E-17  -0.8437135229983485E-16   0.9574622283386965E-17   0.3159951656077634E+00   0.1709495319602553E+00   0.1785365166458304E-15   0.1709495319460363E+00   0.1047292162004883E-16  -0.3619841051789792E-16   0.2946791646955159E+00  -0.1909413196637293E+00  -0.1102400223064331E+00  -0.9454444650302174E-01   0.1579975828097572E+00   0.2725443071203715E+00   0.6451665933120095E-18  -0.1015947751807265E+00  -0.5230117825602114E-18  -0.2696363022693962E-16  -0.1909409928352149E+00   0.4563939909811842E+00   0.1608591445429655E+00  -0.4726361185230808E-01   0.9121994696176157E-01  -0.2746650706756411E+00  -0.7363580841846063E-16   0.3733628289600496E+00   0.4908109815508058E-17   0.6185931974768921E-17  -0.1102398336136746E+00   0.1608591445437536E+00   0.2706498501789056E+00  -0.2728765902579727E-01   0.3705350994266886E-01   0.6321767859933282E-01  -0.4480003306531421E-17   0.6321767859132152E-01   0.6828145830098577E-17  -0.2927986511740184E-17  -0.9456347748310313E-01  -0.4723415744315589E-01  -0.2727065351475917E-01   0.7517583351684072E+00
